TID,Module,TestCase Description,PreCondition,TestSteps,Expected Result,Actual Result,Status,Executed QA Name,Misc (Comments),Priority,Is Automated
TID_0555,Admin,[Invalid] Admin test case 5 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,Yes
TID_0556,Admin,[Invalid] Admin test case 6 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,No
TID_0557,Admin,[Invalid] Admin test case 7 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P1,No
TID_0558,Admin,[Invalid] Admin test case 8 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,Yes
TID_0559,Admin,[Invalid] Admin test case 9 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,No
TID_0560,Admin,[Invalid] Admin test case 10 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,No
TID_0561,Admin,[Invalid] Admin test case 11 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P1,Yes
TID_0562,Admin,[Invalid] Admin test case 12 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,No
TID_0563,Admin,[Invalid] Admin test case 13 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,No
TID_0564,Admin,[Invalid] Admin test case 14 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,Yes
TID_0565,Admin,[Invalid] Admin test case 15 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P1,No
TID_0566,Admin,[Invalid] Admin test case 16 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,No
TID_0567,Admin,[Invalid] Admin test case 17 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,Yes
TID_0568,Admin,[Invalid] Admin test case 18 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,No
TID_0569,Admin,[Invalid] Admin test case 19 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P1,No
TID_0570,Admin,[Invalid] Admin test case 20 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,Yes
TID_0571,Admin,[Invalid] Admin test case 21 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,No
TID_0572,Admin,[Invalid] Admin test case 22 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,No
TID_0573,Admin,[Invalid] Admin test case 23 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P1,Yes
TID_0574,Admin,[Invalid] Admin test case 24 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,No
TID_0575,Admin,[Invalid] Admin test case 25 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,No
TID_0576,Admin,[Invalid] Admin test case 26 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,Yes
TID_0577,Admin,[Invalid] Admin test case 27 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P1,No
TID_0578,Admin,[Invalid] Admin test case 28 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,No
TID_0579,Admin,[Invalid] Admin test case 29 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,Yes
TID_0580,Admin,[Invalid] Admin test case 30 - verify error handling,User has invalid / boundary / malformed data for Admin module,"1. Navigate to Admin section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,No
